chat_id,incident_id,customer_message,agent_response,timestamp,sentiment
CHAT00988,INC00172,,"I've identified the issue. The solution is: Register number with ""Free Caller Registry"" (standard for major carriers) to clear reputation.",2024-05-21T00:10:00,neutral
CHAT00989,INC00172,That worked! Thank you!,,2024-05-21T08:56:00,satisfied
CHAT00990,INC00172,,Is there anything else I can help you with today?,2024-05-21T09:01:00,positive
CHAT00991,INC00173,"Hi, I'm having an issue with my device. Mismatched Coverage Maps",,2024-01-02T00:00:00,neutral
CHAT00992,INC00173,,I can help you with that. Let's troubleshoot Mismatched Coverage Maps together.,2024-01-02T00:02:00,neutral
CHAT00993,INC00173,"Okay, what should I do?",,2024-01-02T00:05:00,neutral
CHAT00994,INC00173,,"Based on the diagnostics, I recommend: Install ""Cell Mapper"" to verify local towers; submit ""Network Inquiry"" ticket via the My Verizon app.",2024-01-02T00:10:00,neutral
CHAT00995,INC00173,Thanks for your help!,,2024-01-04T00:27:00,satisfied
CHAT00996,INC00173,,Is there anything else I can help you with today?,2024-01-04T00:32:00,positive
CHAT00997,INC00174,My device has been having problems. Carrier Settings Update Loop,,2024-03-07T00:00:00,frustrated
CHAT00998,INC00174,,I'm sorry to hear you're having this issue. I'll assist you in resolving Carrier Settings Update Loop.,2024-03-07T00:02:00,neutral
CHAT00999,INC00174,"Okay, what should I do?",,2024-03-07T00:05:00,neutral
CHAT01000,INC00174,,Here's what we need to do: Connect to iTunes/Finder; sync device to force-push latest .ipcc carrier bundle files.,2024-03-07T00:10:00,neutral
CHAT01001,INC00174,,Your issue has been resolved. Please let me know if you need further assistance.,2024-03-07T23:44:00,positive
CHAT01002,INC00175,"I'm experiencing issues with my service. 5G UW signal ""Shadowing"" (Leaves/Trees)",,2024-03-23T00:00:00,neutral
CHAT01003,INC00175,,"Thank you for reaching out. I see you're experiencing 5G UW signal ""Shadowing"" (Leaves/Trees). Let me investigate this for you.",2024-03-23T00:02:00,neutral
CHAT01004,INC00175,"Okay, what should I do?",,2024-03-23T00:05:00,neutral
CHAT01005,INC00175,,"Let's try the following steps: Use ""C-Band"" (Mid-band) instead of mmWave; move closer to a window with line-of-sight to the small cell.",2024-03-23T00:10:00,neutral
CHAT01006,INC00175,,I'm glad we could resolve this for you. Have a great day!,2024-03-25T15:19:00,positive
CHAT01007,INC00176,Can you help me? Wi-Fi SON Conflict (2.4GHz devices) on my device,,2024-10-09T00:00:00,neutral
CHAT01008,INC00176,,Thank you for contacting Verizon support. I understand you're experiencing Wi-Fi SON Conflict (2.4GHz devices). Let me help you resolve this.,2024-10-09T00:02:00,neutral
CHAT01009,INC00176,"Okay, what should I do?",,2024-10-09T00:05:00,neutral
CHAT01010,INC00176,,"Based on the diagnostics, I recommend: Disable ""Self-Organizing Network"" in Fios settings; create separate SSIDs for 2.4GHz and 5GHz.",2024-10-09T00:10:00,neutral
CHAT01011,INC00176,"Great, everything is working now.",,2024-10-11T13:18:00,satisfied
CHAT01012,INC00176,,I'm glad we could resolve this for you. Have a great day!,2024-10-11T13:23:00,positive
CHAT01013,INC00177,"Hi, I'm having an issue with my device. Bufferbloat on 500Mbps+ plans",,2024-10-14T00:00:00,neutral
CHAT01014,INC00177,,I can help you with that. Let's troubleshoot Bufferbloat on 500Mbps+ plans together.,2024-10-14T00:02:00,neutral
CHAT01015,INC00177,"Okay, what should I do?",,2024-10-14T00:05:00,neutral
CHAT01016,INC00177,,"Based on the diagnostics, I recommend: Enable ""SQM"" or ""Quality of Service"" (QoS) on a 3rd party router (Bridge Mode) to manage traffic.",2024-10-14T00:10:00,neutral
CHAT01017,INC00177,"Perfect, issue resolved.",,2024-10-14T04:14:00,satisfied
CHAT01018,INC00177,,Is there anything else I can help you with today?,2024-10-14T04:19:00,positive
CHAT01019,INC00178,"Can you help me? Cloud DVR ""Recording Error"" on my device",,2024-02-27T00:00:00,neutral
CHAT01020,INC00178,,"I can help you with that. Let's troubleshoot Cloud DVR ""Recording Error"" together.",2024-02-27T00:02:00,neutral
CHAT01021,INC00178,"Okay, what should I do?",,2024-02-27T00:05:00,neutral
CHAT01022,INC00178,,"Let's try the following steps: Perform ""STB Auto-Correction"" via the Help menu on the Fios TV remote.",2024-02-27T00:10:00,neutral
CHAT01023,INC00178,That worked! Thank you!,,2024-02-27T13:11:00,satisfied
CHAT01024,INC00178,,I'm glad we could resolve this for you. Have a great day!,2024-02-27T13:16:00,positive
CHAT01025,INC00179,I'm experiencing issues with my service. Remote won't control Volume,,2024-03-17T00:00:00,neutral
CHAT01026,INC00179,,Thank you for contacting Verizon support. I understand you're experiencing Remote won't control Volume. Let me help you resolve this.,2024-03-17T00:02:00,neutral
CHAT01027,INC00179,"Okay, what should I do?",,2024-03-17T00:05:00,neutral
CHAT01028,INC00179,,"I've identified the issue. The solution is: Re-pair via ""Bluetooth/Voice Remote"" settings; use code search for specific Soundbar/TV brands.",2024-03-17T00:10:00,neutral
CHAT01029,INC00179,"Great, everything is working now.",,2024-03-20T05:24:00,satisfied
CHAT01030,INC00179,,Is there anything else I can help you with today?,2024-03-20T05:29:00,positive
CHAT01031,INC00180,My device has been having problems. High Jitter for Gaming,,2024-01-19T00:00:00,frustrated
CHAT01032,INC00180,,Thank you for contacting Verizon support. I understand you're experiencing High Jitter for Gaming. Let me help you resolve this.,2024-01-19T00:02:00,neutral
CHAT01033,INC00180,"Okay, what should I do?",,2024-01-19T00:05:00,neutral
CHAT01034,INC00180,,"Here's what we need to do: Use Ethernet instead of Wi-Fi; check ""NAT Type"" (aim for Type 2/Open) in gateway settings.",2024-01-19T00:10:00,neutral
CHAT01035,INC00180,,Is there anything else I can help you with today?,2024-01-20T05:12:00,positive
CHAT01036,INC00181,"Can you help me? SIM Card ""Not Valid"" after 1 year on my device",,2024-03-16T00:00:00,neutral
CHAT01037,INC00181,,"I can help you with that. Let's troubleshoot SIM Card ""Not Valid"" after 1 year together.",2024-03-16T00:02:00,neutral
CHAT01038,INC00181,"Okay, what should I do?",,2024-03-16T00:05:00,neutral
CHAT01039,INC00181,,"Based on the diagnostics, I recommend: Physical SIM wear-and-tear; migrate to eSIM via My Verizon app for digital stability.",2024-03-16T00:10:00,neutral
CHAT01040,INC00181,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-03-18T13:40:00,positive
CHAT01041,INC00182,"Hello, I need help. My device is experiencing ""No Service"" after Software Update",,2024-03-06T00:00:00,neutral
CHAT01042,INC00182,,"Thank you for reaching out. I see you're experiencing ""No Service"" after Software Update. Let me investigate this for you.",2024-03-06T00:02:00,neutral
CHAT01043,INC00182,"Okay, what should I do?",,2024-03-06T00:05:00,neutral
CHAT01044,INC00182,,"I've identified the issue. The solution is: Perform ""Hard Reboot"" (Vol Up, Vol Down, Hold Power); check for Day-1 patch from Apple/Samsung.",2024-03-06T00:10:00,neutral
CHAT01045,INC00182,"Perfect, issue resolved.",,2024-03-06T08:37:00,satisfied
CHAT01046,INC00182,,Is there anything else I can help you with today?,2024-03-06T08:42:00,positive
CHAT01047,INC00183,I'm experiencing issues with my service. VoLTE Hissing/Static,,2024-06-06T00:00:00,neutral
CHAT01048,INC00183,,Thank you for contacting Verizon support. I understand you're experiencing VoLTE Hissing/Static. Let me help you resolve this.,2024-06-06T00:02:00,neutral
CHAT01049,INC00183,"Okay, what should I do?",,2024-06-06T00:05:00,neutral
CHAT01050,INC00183,,"Here's what we need to do: Disable ""HD Voice"" temporarily if the other party is on a non-interoperable carrier (e.g., VoIP lines).",2024-06-06T00:10:00,neutral
CHAT01051,INC00183,,Your issue has been resolved. Please let me know if you need further assistance.,2024-06-08T04:47:00,positive
CHAT01052,INC00184,"Hi, I'm having an issue with my device. Port-In Stuck (from MVNO)",,2024-01-21T00:00:00,frustrated
CHAT01053,INC00184,,I can help you with that. Let's troubleshoot Port-In Stuck (from MVNO) together.,2024-01-21T00:02:00,neutral
CHAT01054,INC00184,"Okay, what should I do?",,2024-01-21T00:05:00,neutral
CHAT01055,INC00184,,"Here's what we need to do: Verify ""Port Pin"" and ""Account Number"" with previous carrier; manual release required by VZ Port Center.",2024-01-21T00:10:00,neutral
CHAT01056,INC00184,Thanks for your help!,,2024-01-21T14:07:00,satisfied
CHAT01057,INC00184,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-01-21T14:12:00,positive
CHAT01058,INC00185,"Hi, I'm having an issue with my device. 480p Video Cap on 5G",,2024-05-07T00:00:00,neutral
CHAT01059,INC00185,,I'm sorry to hear you're having this issue. I'll assist you in resolving 480p Video Cap on 5G.,2024-05-07T00:02:00,neutral
CHAT01060,INC00185,"Okay, what should I do?",,2024-05-07T00:05:00,neutral
CHAT01061,INC00185,,"Here's what we need to do: Enable ""Maximum Data Throughput"" or ""4K Streaming"" toggle in My Verizon Plan Add-ons.",2024-05-07T00:10:00,neutral
CHAT01062,INC00185,That worked! Thank you!,,2024-05-10T21:58:00,satisfied
CHAT01063,INC00185,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-05-10T22:03:00,positive
CHAT01064,INC00186,My device has been having problems. Ethernet Port Failure on Router,,2024-02-22T00:00:00,frustrated
CHAT01065,INC00186,,Thank you for contacting Verizon support. I understand you're experiencing Ethernet Port Failure on Router. Let me help you resolve this.,2024-02-22T00:02:00,neutral
CHAT01066,INC00186,"Okay, what should I do?",,2024-02-22T00:05:00,neutral
CHAT01067,INC00186,,"Here's what we need to do: Test with different Cat6 cable; if no link light, request router replacement (RMA).",2024-02-22T00:10:00,neutral
CHAT01068,INC00186,Thanks for your help!,,2024-02-22T13:59:00,satisfied
CHAT01069,INC00186,,I'm glad we could resolve this for you. Have a great day!,2024-02-22T14:04:00,positive
CHAT01070,INC00187,I'm experiencing issues with my service. Hidden SSID still visible,,2024-07-27T00:00:00,neutral
CHAT01071,INC00187,,I can help you with that. Let's troubleshoot Hidden SSID still visible together.,2024-07-27T00:02:00,neutral
CHAT01072,INC00187,"Okay, what should I do?",,2024-07-27T00:05:00,neutral
CHAT01073,INC00187,,"Based on the diagnostics, I recommend: Disable ""WPS"" and ""SSID Broadcast""; some beacons are required for Fios TV boxes to function.",2024-07-27T00:10:00,neutral
CHAT01074,INC00187,Thanks for your help!,,2024-07-30T15:39:00,satisfied
CHAT01075,INC00187,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-07-30T15:44:00,positive
CHAT01076,INC00188,Can you help me? ONT Battery Beeping on my device,,2024-03-20T00:00:00,neutral
CHAT01077,INC00188,,I can help you with that. Let's troubleshoot ONT Battery Beeping together.,2024-03-20T00:02:00,neutral
CHAT01078,INC00188,"Okay, what should I do?",,2024-03-20T00:05:00,neutral
CHAT01079,INC00188,,Let's try the following steps: Replace 12V 7Ah lead-acid battery; or unplug BBU if Fios is Data-only (No Phone).,2024-03-20T00:10:00,neutral
CHAT01080,INC00188,That worked! Thank you!,,2024-03-21T11:14:00,satisfied
CHAT01081,INC00188,,I'm glad we could resolve this for you. Have a great day!,2024-03-21T11:19:00,positive
CHAT01082,INC00189,"Can you help me? Disney+ Bundle ""Double Charge"" on my device",,2024-03-24T00:00:00,neutral
CHAT01083,INC00189,,"I'm sorry to hear you're having this issue. I'll assist you in resolving Disney+ Bundle ""Double Charge"".",2024-03-24T00:02:00,neutral
CHAT01084,INC00189,"Okay, what should I do?",,2024-03-24T00:05:00,neutral
CHAT01085,INC00189,,Here's what we need to do: Ensure the email used for Disney+ matches the Verizon primary account email exactly.,2024-03-24T00:10:00,neutral
CHAT01086,INC00189,That worked! Thank you!,,2024-03-25T03:05:00,satisfied
CHAT01087,INC00189,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-03-25T03:10:00,positive
CHAT01088,INC00190,"My device has been having problems. ""Pending Order"" Blocking Changes",,2024-07-30T00:00:00,frustrated
CHAT01089,INC00190,,"I can help you with that. Let's troubleshoot ""Pending Order"" Blocking Changes together.",2024-07-30T00:02:00,neutral
CHAT01090,INC00190,"Okay, what should I do?",,2024-07-30T00:05:00,neutral
CHAT01091,INC00190,,"I've identified the issue. The solution is: Call ""Core"" support to ""Kill"" the stuck order in the ACSS/OMNI billing system.",2024-07-30T00:10:00,neutral
CHAT01092,INC00190,Thanks for your help!,,2024-07-30T02:45:00,satisfied
CHAT01093,INC00190,,Your issue has been resolved. Please let me know if you need further assistance.,2024-07-30T02:50:00,positive
CHAT01094,INC00191,I'm experiencing issues with my service. (Expansion of previous 50),,2024-06-19T00:00:00,neutral
CHAT01095,INC00191,,I can help you with that. Let's troubleshoot (Expansion of previous 50) together.,2024-06-19T00:02:00,neutral
CHAT01096,INC00191,"Okay, what should I do?",,2024-06-19T00:05:00,neutral
CHAT01097,INC00191,,"I've identified the issue. The solution is: Resolutions include: RMA hardware, clearing cache, re-syncing network profiles, and back-end credits.",2024-06-19T00:10:00,neutral
CHAT01098,INC00191,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-06-21T13:24:00,positive
CHAT01099,INC00192,Can you help me? Static IP Setup Errors on my device,,2024-07-29T00:00:00,neutral
CHAT01100,INC00192,,Thank you for reaching out. I see you're experiencing Static IP Setup Errors. Let me investigate this for you.,2024-07-29T00:02:00,neutral
CHAT01101,INC00192,"Okay, what should I do?",,2024-07-29T00:05:00,neutral
CHAT01102,INC00192,,"Here's what we need to do: Manual configuration of Gateway into ""IP Passthrough"" mode; requires Level 3 Tech support.",2024-07-29T00:10:00,neutral
CHAT01103,INC00192,That worked! Thank you!,,2024-08-01T22:22:00,satisfied
CHAT01104,INC00192,,Is there anything else I can help you with today?,2024-08-01T22:27:00,positive
CHAT01105,INC00193,"I'm experiencing issues with my service. Technical ""Black Hole"" Tickets",,2024-05-07T00:00:00,neutral
CHAT01106,INC00193,,"I can help you with that. Let's troubleshoot Technical ""Black Hole"" Tickets together.",2024-05-07T00:02:00,neutral
CHAT01107,INC00193,"Okay, what should I do?",,2024-05-07T00:05:00,neutral
CHAT01108,INC00193,,"Based on the diagnostics, I recommend: Escalation to ""Executive Relations"" via the corporate ""Contact Us"" feedback form.",2024-05-07T00:10:00,neutral
CHAT01109,INC00193,"Perfect, issue resolved.",,2024-05-08T15:20:00,satisfied
CHAT01110,INC00193,,I'm glad we could resolve this for you. Have a great day!,2024-05-08T15:25:00,positive
CHAT01111,INC00194,"Hi, I'm having an issue with my device. Satellite SOS Mode Interference",,2024-03-22T00:00:00,frustrated
CHAT01112,INC00194,,I'm sorry to hear you're having this issue. I'll assist you in resolving Satellite SOS Mode Interference.,2024-03-22T00:02:00,neutral
CHAT01113,INC00194,"Okay, what should I do?",,2024-03-22T00:05:00,neutral
CHAT01114,INC00194,,"Let's try the following steps: Disable ""Satellite Connection"" in settings when in urban areas with high RF noise.",2024-03-22T00:10:00,neutral
CHAT01115,INC00194,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-03-22T05:41:00,positive
CHAT01116,INC00195,My Samsung has been having problems. RCS Messaging failing on Samsung,,2024-01-20T00:00:00,neutral
CHAT01117,INC00195,,Thank you for reaching out. I see you're experiencing RCS Messaging failing on Samsung. Let me investigate this for you.,2024-01-20T00:02:00,neutral
CHAT01118,INC00195,"Okay, what should I do?",,2024-01-20T00:05:00,neutral
CHAT01119,INC00195,,"Let's try the following steps: Update ""Carrier Services"" app from Play Store; Clear cache of Google Messages app.",2024-01-20T00:10:00,neutral
CHAT01120,INC00195,Thanks for your help!,,2024-01-22T19:10:00,satisfied
CHAT01121,INC00195,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-01-22T19:15:00,positive
CHAT01122,INC00196,"My device has been having problems. Dual-SIM ""No Data"" on Line 2",,2024-04-23T00:00:00,neutral
CHAT01123,INC00196,,"Thank you for reaching out. I see you're experiencing Dual-SIM ""No Data"" on Line 2. Let me investigate this for you.",2024-04-23T00:02:00,neutral
CHAT01124,INC00196,"Okay, what should I do?",,2024-04-23T00:05:00,neutral
CHAT01125,INC00196,,"Let's try the following steps: Check ""Data Switching"" toggle; ensure APN settings for line 2 are correctly populated.",2024-04-23T00:10:00,neutral
CHAT01126,INC00196,"Great, everything is working now.",,2024-04-24T06:09:00,satisfied
CHAT01127,INC00196,,I'm glad we could resolve this for you. Have a great day!,2024-04-24T06:14:00,positive
CHAT01128,INC00197,My device has been having problems. Hotspot Disconnecting after 10m,,2024-08-23T00:00:00,frustrated
CHAT01129,INC00197,,I can help you with that. Let's troubleshoot Hotspot Disconnecting after 10m together.,2024-08-23T00:02:00,neutral
CHAT01130,INC00197,"Okay, what should I do?",,2024-08-23T00:05:00,neutral
CHAT01131,INC00197,,"Based on the diagnostics, I recommend: Change ""Hotspot Timeout"" to ""Never"" in device advanced connection settings.",2024-08-23T00:10:00,neutral
CHAT01132,INC00197,That worked! Thank you!,,2024-08-23T13:51:00,satisfied
CHAT01133,INC00197,,Your issue has been resolved. Please let me know if you need further assistance.,2024-08-23T13:56:00,positive
CHAT01134,INC00198,I'm experiencing issues with my service. Number Share (Watch) sync failure,,2024-04-26T00:00:00,frustrated
CHAT01135,INC00198,,Thank you for reaching out. I see you're experiencing Number Share (Watch) sync failure. Let me investigate this for you.,2024-04-26T00:02:00,neutral
CHAT01136,INC00198,"Okay, what should I do?",,2024-04-26T00:05:00,neutral
CHAT01137,INC00198,,"Let's try the following steps: Re-pair via Wearable App; ""Remove and Re-add"" cellular plan on Apple/Galaxy Watch.",2024-04-26T00:10:00,neutral
CHAT01138,INC00198,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-04-26T09:36:00,positive
CHAT01139,INC00199,"I'm experiencing issues with my service. Call Dropping on ""Handover""",,2024-04-08T00:00:00,neutral
CHAT01140,INC00199,,"I'm sorry to hear you're having this issue. I'll assist you in resolving Call Dropping on ""Handover"".",2024-04-08T00:02:00,neutral
CHAT01141,INC00199,"Okay, what should I do?",,2024-04-08T00:05:00,neutral
CHAT01142,INC00199,,Here's what we need to do: Update PRL (Preferred Roaming List) by dialing *228 (Legacy) or power cycling.,2024-04-08T00:10:00,neutral
CHAT01143,INC00199,Thanks for your help!,,2024-04-10T09:19:00,satisfied
CHAT01144,INC00199,,Your issue has been resolved. Please let me know if you need further assistance.,2024-04-10T09:24:00,positive
CHAT01145,INC00200,"Hi, I'm having an issue with my device. Voicemail ""Greeting"" Not Saving",,2024-06-17T00:00:00,neutral
CHAT01146,INC00200,,"I'm sorry to hear you're having this issue. I'll assist you in resolving Voicemail ""Greeting"" Not Saving.",2024-06-17T00:02:00,neutral
CHAT01147,INC00200,"Okay, what should I do?",,2024-06-17T00:05:00,neutral
CHAT01148,INC00200,,Let's try the following steps: Record greeting via phone dialer rather than the app; sync with server by calling your own #.,2024-06-17T00:10:00,neutral
CHAT01149,INC00200,Thanks for your help!,,2024-06-18T02:56:00,satisfied
CHAT01150,INC00200,,Is there anything else I can help you with today?,2024-06-18T03:01:00,positive
CHAT01151,INC00201,"My device has been having problems. LTE Extender ""No IP""",,2024-02-05T00:00:00,neutral
CHAT01152,INC00201,,"I can help you with that. Let's troubleshoot LTE Extender ""No IP"" together.",2024-02-05T00:02:00,neutral
CHAT01153,INC00201,"Okay, what should I do?",,2024-02-05T00:05:00,neutral
CHAT01154,INC00201,,Let's try the following steps: Assign a Static IP to the Extender's MAC address in your router’s DHCP settings.,2024-02-05T00:10:00,neutral
CHAT01155,INC00201,"Great, everything is working now.",,2024-02-06T17:01:00,satisfied
CHAT01156,INC00201,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-02-06T17:06:00,positive
CHAT01157,INC00202,"Hello, I need help. My device is experiencing Mismatched Caller ID (Name)",,2024-06-28T00:00:00,neutral
CHAT01158,INC00202,,I'm sorry to hear you're having this issue. I'll assist you in resolving Mismatched Caller ID (Name).,2024-06-28T00:02:00,neutral
CHAT01159,INC00202,"Okay, what should I do?",,2024-06-28T00:05:00,neutral
CHAT01160,INC00202,,"Here's what we need to do: Update ""Share Name ID"" in the My Verizon app under Line Settings.",2024-06-28T00:10:00,neutral
CHAT01161,INC00202,That worked! Thank you!,,2024-07-01T18:30:00,satisfied
CHAT01162,INC00202,,Your issue has been resolved. Please let me know if you need further assistance.,2024-07-01T18:35:00,positive
CHAT01163,INC00203,"Hello, I need help. My device is experiencing App Store/Play Store slow on 5G",,2024-09-17T00:00:00,frustrated
CHAT01164,INC00203,,I'm sorry to hear you're having this issue. I'll assist you in resolving App Store/Play Store slow on 5G.,2024-09-17T00:02:00,neutral
CHAT01165,INC00203,"Okay, what should I do?",,2024-09-17T00:05:00,neutral
CHAT01166,INC00203,,"I've identified the issue. The solution is: Disable ""Data Saver"" mode; check for specific VZW ""Video Optimizer"" throttling.",2024-09-17T00:10:00,neutral
CHAT01167,INC00203,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-09-18T07:17:00,positive
CHAT01168,INC00204,"I'm experiencing issues with my service. ""MoCA"" Link Light off",,2024-10-01T00:00:00,neutral
CHAT01169,INC00204,,"I'm sorry to hear you're having this issue. I'll assist you in resolving ""MoCA"" Link Light off.",2024-10-01T00:02:00,neutral
CHAT01170,INC00204,"Okay, what should I do?",,2024-10-01T00:05:00,neutral
CHAT01171,INC00204,,Let's try the following steps: Check coax splitters; ensure they are 5-1675MHz rated for Fios MoCA 2.0/2.5.,2024-10-01T00:10:00,neutral
CHAT01172,INC00204,,I'm glad we could resolve this for you. Have a great day!,2024-10-03T00:12:00,positive
CHAT01173,INC00205,"I'm experiencing issues with my service. TV Guide ""No Data""",,2024-01-15T00:00:00,neutral
CHAT01174,INC00205,,"Thank you for reaching out. I see you're experiencing TV Guide ""No Data"". Let me investigate this for you.",2024-01-15T00:02:00,neutral
CHAT01175,INC00205,"Okay, what should I do?",,2024-01-15T00:05:00,neutral
CHAT01176,INC00205,,I've identified the issue. The solution is: Unplug STB for 30s; force re-download of OOB (Out-of-Band) data from the ONT.,2024-01-15T00:10:00,neutral
CHAT01177,INC00205,That worked! Thank you!,,2024-01-15T18:39:00,satisfied
CHAT01178,INC00205,,Your issue has been resolved. Please let me know if you need further assistance.,2024-01-15T18:44:00,positive
CHAT01179,INC00206,My device has been having problems. ONT Overheating in Attic,,2024-05-13T00:00:00,neutral
CHAT01180,INC00206,,Thank you for contacting Verizon support. I understand you're experiencing ONT Overheating in Attic. Let me help you resolve this.,2024-05-13T00:02:00,neutral
CHAT01181,INC00206,"Okay, what should I do?",,2024-05-13T00:05:00,neutral
CHAT01182,INC00206,,I've identified the issue. The solution is: Move ONT to a climate-controlled room or add an active cooling fan to the enclosure.,2024-05-13T00:10:00,neutral
CHAT01183,INC00206,"Great, everything is working now.",,2024-05-14T03:17:00,satisfied
CHAT01184,INC00206,,Your issue has been resolved. Please let me know if you need further assistance.,2024-05-14T03:22:00,positive
CHAT01185,INC00207,Can you help me? Low Upload on 1G Plan on my device,,2024-10-24T00:00:00,neutral
CHAT01186,INC00207,,I'm sorry to hear you're having this issue. I'll assist you in resolving Low Upload on 1G Plan.,2024-10-24T00:02:00,neutral
CHAT01187,INC00207,"Okay, what should I do?",,2024-10-24T00:05:00,neutral
CHAT01188,INC00207,,"Based on the diagnostics, I recommend: Replace old Cat5e cables with Cat6; check for ""Half-Duplex"" errors on the NIC.",2024-10-24T00:10:00,neutral
CHAT01189,INC00207,That worked! Thank you!,,2024-10-25T15:09:00,satisfied
CHAT01190,INC00207,,Is there anything else I can help you with today?,2024-10-25T15:14:00,positive
CHAT01191,INC00208,"Can you help me? Multi-Room DVR ""Box Not Found"" on my device",,2024-01-20T00:00:00,neutral
CHAT01192,INC00208,,"I'm sorry to hear you're having this issue. I'll assist you in resolving Multi-Room DVR ""Box Not Found"".",2024-01-20T00:02:00,neutral
CHAT01193,INC00208,"Okay, what should I do?",,2024-01-20T00:05:00,neutral
CHAT01194,INC00208,,"Here's what we need to do: Ensure all boxes are on the same subnet (192.168.1.x) and ""IGMP Snooping"" is on.",2024-01-20T00:10:00,neutral
CHAT01195,INC00208,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-01-20T17:48:00,positive
CHAT01196,INC00209,"Hello, I need help. My device is experiencing Remote Voice Search ""Network Error""",,2024-11-01T00:00:00,neutral
CHAT01197,INC00209,,"I can help you with that. Let's troubleshoot Remote Voice Search ""Network Error"" together.",2024-11-01T00:02:00,neutral
CHAT01198,INC00209,"Okay, what should I do?",,2024-11-01T00:05:00,neutral
CHAT01199,INC00209,,Here's what we need to do: Reset the Fios TV One box; re-authenticate the Verizon ID via the on-screen menu.,2024-11-01T00:10:00,neutral
CHAT01200,INC00209,"Great, everything is working now.",,2024-11-03T14:14:00,satisfied
CHAT01201,INC00209,,Your issue has been resolved. Please let me know if you need further assistance.,2024-11-03T14:19:00,positive
CHAT01202,INC00210,Can you help me? Fiber Micro-bend (Slow Data) on my device,,2024-06-25T00:00:00,frustrated
CHAT01203,INC00210,,I can help you with that. Let's troubleshoot Fiber Micro-bend (Slow Data) together.,2024-06-25T00:02:00,neutral
CHAT01204,INC00210,"Okay, what should I do?",,2024-06-25T00:05:00,neutral
CHAT01205,INC00210,,"Based on the diagnostics, I recommend: Technician must re-splice the fiber end or replace the jumper cable from the wall.",2024-06-25T00:10:00,neutral
CHAT01206,INC00210,That worked! Thank you!,,2024-06-26T01:19:00,satisfied
CHAT01207,INC00210,,Your issue has been resolved. Please let me know if you need further assistance.,2024-06-26T01:24:00,positive
CHAT01208,INC00211,"Can you help me? ONT ""Video"" Light Red on my device",,2024-09-18T00:00:00,neutral
CHAT01209,INC00211,,"I'm sorry to hear you're having this issue. I'll assist you in resolving ONT ""Video"" Light Red.",2024-09-18T00:02:00,neutral
CHAT01210,INC00211,"Okay, what should I do?",,2024-09-18T00:05:00,neutral
CHAT01211,INC00211,,"Based on the diagnostics, I recommend: Check coax connection; if data works, the ""RF Video"" signal from the ONT is failing.",2024-09-18T00:10:00,neutral
CHAT01212,INC00211,"Great, everything is working now.",,2024-09-18T18:42:00,satisfied
CHAT01213,INC00211,,Is there anything else I can help you with today?,2024-09-18T18:47:00,positive
CHAT01214,INC00212,"Hi, I'm having an issue with my device. 2Gbps Plan speed not reaching",,2024-07-16T00:00:00,neutral
CHAT01215,INC00212,,Thank you for contacting Verizon support. I understand you're experiencing 2Gbps Plan speed not reaching. Let me help you resolve this.,2024-07-16T00:02:00,neutral
CHAT01216,INC00212,"Okay, what should I do?",,2024-07-16T00:05:00,neutral
CHAT01217,INC00212,,Let's try the following steps: Requires 2.5GbE/10GbE Network Card and Router; standard Gigabit ports will cap at 940Mbps.,2024-07-16T00:10:00,neutral
CHAT01218,INC00212,"Great, everything is working now.",,2024-07-19T09:38:00,satisfied
CHAT01219,INC00212,,Your issue has been resolved. Please let me know if you need further assistance.,2024-07-19T09:43:00,positive
CHAT01220,INC00213,Can you help me? Guest Wi-Fi No Internet on my device,,2024-04-07T00:00:00,neutral
CHAT01221,INC00213,,Thank you for reaching out. I see you're experiencing Guest Wi-Fi No Internet. Let me investigate this for you.,2024-04-07T00:02:00,neutral
CHAT01222,INC00213,"Okay, what should I do?",,2024-04-07T00:05:00,neutral
CHAT01223,INC00213,,"Let's try the following steps: Check ""VLAN Isolation"" settings; ensure Guest SSID is not conflicting with IoT SSID.",2024-04-07T00:10:00,neutral
CHAT01224,INC00213,"Great, everything is working now.",,2024-04-08T13:41:00,satisfied
CHAT01225,INC00213,,The problem should be fixed now. Feel free to reach out if you have any other questions.,2024-04-08T13:46:00,positive
CHAT01226,INC00214,I'm experiencing issues with my service. Signal Jitter/Gateway Bugs,,2024-01-23T00:00:00,frustrated
CHAT01227,INC00214,,I'm sorry to hear you're having this issue. I'll assist you in resolving Signal Jitter/Gateway Bugs.,2024-01-23T00:02:00,neutral
CHAT01228,INC00214,"Okay, what should I do?",,2024-01-23T00:05:00,neutral
